plantid,period,avg_mw
7900,2023_01,175.5
7900,2023_02,208.8
7900,2023_03,201.4
7900,2023_04,198.0
7900,2023_05,115.7
7900,2023_06,158.1
7900,2023_07,339.4
7900,2023_08,373.2
7900,2023_09,298.5
7900,2023_10,255.6
7900,2023_11,69.8
7900,2023_12,152.2
7900,2024_01,279.1
7900,2024_02,220.8
7900,2024_03,202.9
7900,2024_04,169.8
7900,2024_05,222.3
7900,2024_06,337.7
7900,2024_07,284.4
7900,2024_08,330.1
7900,2024_09,257.9
7900,2024_10,279.0
7900,2024_11,87.8
7900,2024_12,238.8
7900,2025_01,266.5
7900,2025_02,267.1
7900,2025_03,35.1
7900,2025_04,98.1
7900,2025_05,305.3
7900,2025_06,316.6
7900,2025_07,287.4
7900,2025_08,341.0
7900,2025_09,314.0
7900,2025_10,260.1
7900,2025_11,67.3
7900,2025_12,128.3
7900,2026_01,272.2
7900,2026_02,206.5
7900,2026_03,48.8
55708,2012_06,20.5
55708,2012_07,24.7
55708,2012_08,38.5
55708,2012_10,17.3
55708,2013_04,5.3
55708,2013_06,11.5
55708,2013_08,77.0
55708,2013_12,12.4
55708,2014_01,11.0
55708,2014_02,24.4
55708,2014_03,11.4
55708,2014_04,3.0
55708,2014_06,75.4
55708,2014_07,70.9
55708,2014_08,18.3
55708,2014_11,12.8
55708,2015_02,33.1
55708,2015_08,44.9
55708,2015_09,20.3
55708,2015_12,32.3
55708,2016_02,26.1
55708,2016_05,12.2
55708,2016_06,13.9
55708,2016_07,10.8
55708,2016_08,54.9
55708,2016_11,20.5
55708,2017_01,20.4
55708,2017_03,19.5
55708,2017_04,14.8
55708,2017_06,21.4
55708,2017_08,6.6
55708,2017_09,9.7
55708,2017_10,23.0
55708,2018_01,23.6
55708,2018_02,12.2
55708,2018_03,3.2
55708,2018_05,45.6
55708,2018_06,43.1
55708,2018_07,46.0
55708,2018_08,34.4
55708,2018_12,8.7
55708,2019_03,18.7
55708,2019_07,6.4
55708,2019_08,62.5
55708,2019_09,11.8
55708,2020_02,14.5
55708,2020_08,60.7
55708,2021_06,13.5
55708,2021_07,67.1
55708,2021_08,73.5
55708,2021_09,66.7
55708,2022_01,57.1
55708,2022_02,64.0
55708,2022_04,5.8
55708,2022_05,60.9
55708,2022_06,74.0
55708,2022_07,75.3
55708,2022_08,73.8
55708,2022_09,68.0
55708,2022_10,58.2
55708,2022_12,50.1
55708,2023_01,13.0
55708,2023_02,33.2
55708,2023_05,14.9
55708,2023_06,55.6
55708,2023_07,74.3
55708,2023_08,68.3
55708,2023_09,64.8
55708,2023_10,14.2
55708,2023_11,4.8
55708,2024_01,44.7
55708,2024_02,3.2
55708,2024_05,32.9
55708,2024_06,63.9
55708,2024_07,31.5
55708,2024_08,40.3
55708,2024_10,13.0
55708,2024_12,28.2
55708,2025_01,35.2
55708,2025_02,15.3
55708,2025_05,5.0
55708,2025_06,24.9
55708,2025_07,33.1
55708,2025_08,57.4
55708,2025_09,54.7
55708,2025_10,36.2
55708,2025_11,19.4
55708,2025_12,60.6
55708,2026_01,61.4
55708,2026_02,53.4
55708,2026_03,34.4
56374,2006_07,0.3
56374,2006_08,0.3
56374,2006_09,0.3
56374,2006_10,0.3
56374,2006_11,0.3
56374,2006_12,0.3
56374,2007_01,1.9
56374,2007_02,1.8
56374,2007_03,1.9
56374,2007_04,1.8
56374,2007_05,1.9
56374,2007_06,2.3
56374,2007_07,2.4
56374,2007_08,2.9
56374,2007_09,2.5
56374,2007_10,2.0
56374,2007_11,1.6
56374,2007_12,1.6
56374,2008_01,1.3
56374,2008_02,1.2
56374,2008_03,1.2
56374,2008_04,1.3
56374,2008_05,1.5
56374,2008_06,1.9
56374,2008_07,1.9
56374,2008_08,1.9
56374,2008_09,1.3
56374,2008_10,1.2
56374,2008_11,1.0
56374,2008_12,1.1
56374,2009_01,1.5
56374,2009_02,1.4
56374,2009_03,1.6
56374,2009_04,1.5
56374,2009_05,1.9
56374,2009_06,2.6
56374,2009_07,2.8
56374,2009_08,2.8
56374,2009_09,2.2
56374,2009_10,1.7
56374,2009_11,1.4
56374,2009_12,1.7
56374,2010_01,2.6
56374,2010_02,2.7
56374,2010_03,1.9
56374,2010_04,2.3
56374,2010_05,2.7
56374,2010_06,3.4
56374,2010_07,3.4
56374,2010_08,4.1
56374,2010_09,3.1
56374,2010_10,2.2
56374,2010_11,2.1
56374,2010_12,2.1
56374,2011_01,2.3
56374,2011_02,2.3
56374,2011_03,1.9
56374,2011_04,2.5
56374,2011_05,2.6
56374,2011_06,3.5
56374,2011_07,4.1
56374,2011_08,4.4
56374,2011_09,3.2
56374,2011_10,2.4
56374,2011_11,2.3
56374,2011_12,2.6
56374,2012_01,2.9
56374,2012_02,2.9
56374,2012_03,2.9
56374,2012_04,3.4
56374,2012_05,3.6
56374,2012_06,4.1
56374,2012_07,4.3
56374,2012_08,4.4
56374,2012_09,3.5
56374,2012_10,2.7
56374,2012_11,2.5
56374,2012_12,2.6
56374,2013_01,2.9
56374,2013_02,2.5
56374,2013_03,2.5
56374,2013_04,2.7
56374,2013_05,2.9
56374,2013_06,3.6
56374,2013_07,3.9
56374,2013_08,4.3
56374,2013_09,3.8
56374,2013_10,2.9
56374,2013_11,2.9
56374,2013_12,3.1
56374,2014_01,2.8
56374,2014_02,2.7
56374,2014_03,2.5
56374,2014_04,2.6
56374,2014_05,2.8
56374,2014_06,3.4
56374,2014_07,3.8
56374,2014_08,4.2
56374,2014_09,3.6
56374,2014_10,3.0
56374,2014_11,2.7
56374,2014_12,2.9
56374,2015_01,2.9
56374,2015_02,2.9
56374,2015_03,2.9
56374,2015_04,2.8
56374,2015_05,2.8
56374,2015_06,3.4
56374,2015_07,4.0
56374,2015_08,4.1
56374,2015_09,3.5
56374,2015_10,3.0
56374,2015_11,2.7
56374,2015_12,2.9
56374,2016_01,3.1
56374,2016_02,2.9
56374,2016_03,3.1
56374,2016_04,3.0
56374,2016_05,3.3
56374,2016_06,3.8
56374,2016_07,4.1
56374,2016_08,4.2
56374,2016_09,3.7
56374,2016_10,2.8
56374,2016_11,2.6
56374,2016_12,2.3
56374,2017_01,2.6
56374,2017_02,2.5
56374,2017_03,2.7
56374,2017_04,2.7
56374,2017_05,3.0
56374,2017_06,4.0
56374,2017_07,4.8
56374,2017_08,4.6
56374,2017_09,3.5
56374,2017_10,3.0
56374,2017_11,2.5
56374,2017_12,3.2
56374,2018_01,2.9
56374,2018_02,2.9
56374,2018_03,2.7
56374,2018_04,2.6
56374,2018_05,3.4
56374,2018_06,3.8
56374,2018_07,4.6
56374,2018_08,4.2
56374,2018_09,3.7
56374,2018_10,3.0
56374,2018_11,2.7
56374,2018_12,2.8
56374,2019_01,2.9
56374,2019_02,2.6
56374,2019_03,2.5
56374,2019_04,2.3
56374,2019_05,3.0
56374,2019_06,3.6
56374,2019_07,4.0
56374,2019_08,4.3
56374,2019_09,3.9
56374,2019_10,2.9
56374,2019_11,2.7
56374,2019_12,2.9
56374,2020_01,2.9
56374,2020_02,3.0
56374,2020_03,2.7
56374,2020_04,2.5
56374,2020_05,2.9
56374,2020_06,3.5
56374,2020_07,4.2
56374,2020_08,4.0
56374,2020_09,3.4
56374,2020_10,2.9
56374,2020_11,2.3
56374,2020_12,2.5
56374,2021_01,2.4
56374,2021_02,2.6
56374,2021_03,1.8
56374,2021_04,2.2
56374,2021_05,2.4
56374,2021_06,3.4
56374,2021_07,3.6
56374,2021_08,3.7
56374,2021_09,3.2
56374,2021_10,2.6
56374,2021_11,2.2
56374,2021_12,2.3
56374,2022_01,2.8
56374,2022_02,2.8
56374,2022_03,2.0
56374,2022_04,2.1
56374,2022_05,3.1
56374,2022_06,3.8
56374,2022_07,4.4
56374,2022_08,4.4
56374,2022_09,3.8
56374,2022_10,2.9
56374,2022_11,2.8
56374,2022_12,3.0
56374,2023_01,2.1
56374,2023_02,2.2
56374,2023_03,1.9
56374,2023_04,1.9
56374,2023_05,2.7
56374,2023_06,3.2
56374,2023_07,3.4
56374,2023_08,3.7
56374,2023_09,3.2
56374,2023_10,2.3
56374,2023_11,2.2
56374,2023_12,2.3
56374,2024_01,3.7
56374,2024_02,2.8
56374,2024_03,2.9
56374,2024_04,2.8
56374,2024_05,3.7
56374,2024_06,4.3
56374,2024_07,4.5
56374,2024_08,5.1
56374,2024_09,4.3
56374,2024_10,3.6
56374,2024_11,3.0
56374,2024_12,3.1
56661,2008_12,0.4
56661,2009_01,1.9
56661,2009_02,10.5
56661,2009_03,32.5
56661,2009_04,31.8
56661,2009_05,21.9
56661,2009_06,63.6
56661,2009_07,112.2
56661,2009_08,70.9
56661,2009_09,37.5
56661,2009_10,93.2
56661,2009_11,54.5
56661,2009_12,66.0
56661,2010_01,87.8
56661,2010_02,80.3
56661,2010_03,107.1
56661,2010_04,114.6
56661,2010_05,108.5
56661,2010_06,111.2
56661,2010_07,89.4
56661,2010_08,66.3
56661,2010_09,50.1
56661,2010_10,65.3
56661,2010_11,105.2
56661,2010_12,100.0
56661,2011_01,68.7
56661,2011_02,130.6
56661,2011_03,114.7
56661,2011_04,149.8
56661,2011_05,153.8
56661,2011_06,110.5
56661,2011_07,105.4
56661,2011_08,94.2
56661,2011_09,59.5
56661,2011_10,81.3
56661,2011_11,120.8
56661,2011_12,84.5
56661,2012_01,87.4
56661,2012_02,81.2
56661,2012_03,122.9
56661,2012_04,127.0
56661,2012_05,106.2
56661,2012_06,90.6
56661,2012_07,104.6
56661,2012_08,87.7
56661,2012_09,64.9
56661,2012_10,89.2
56661,2012_11,72.5
56661,2012_12,94.2
56661,2013_01,97.4
56661,2013_02,92.6
56661,2013_03,121.3
56661,2013_04,121.9
56661,2013_05,140.7
56661,2013_06,106.5
56661,2013_07,94.1
56661,2013_08,71.2
56661,2013_09,59.0
56661,2013_10,70.5
56661,2013_11,71.1
56661,2013_12,65.1
56661,2014_01,82.0
56661,2014_02,77.9
56661,2014_03,85.6
56661,2014_04,112.0
56661,2014_05,118.6
56661,2014_06,130.4
56661,2014_07,85.6
56661,2014_08,76.1
56661,2014_09,41.6
56661,2014_10,52.2
56661,2014_11,70.3
56661,2014_12,50.8
56661,2015_01,58.6
56661,2015_02,67.6
56661,2015_03,50.8
56661,2015_04,67.9
56661,2015_05,127.1
56661,2015_06,70.0
56661,2015_07,107.9
56661,2015_08,68.2
56661,2015_09,47.4
56661,2015_10,60.5
56661,2015_11,72.5
56661,2015_12,78.5
56661,2016_01,69.6
56661,2016_02,93.0
56661,2016_03,69.5
56661,2016_04,86.0
56661,2016_05,96.9
56661,2016_06,67.6
56661,2016_07,140.2
56661,2016_08,80.8
56661,2016_09,48.5
56661,2016_10,43.6
56661,2016_11,63.7
56661,2016_12,70.7
56661,2017_01,98.2
56661,2017_02,92.2
56661,2017_03,98.8
56661,2017_04,121.5
56661,2017_05,121.2
56661,2017_06,78.5
56661,2017_07,89.9
56661,2017_08,97.9
56661,2017_09,69.8
56661,2017_10,46.2
56661,2017_11,72.6
56661,2017_12,66.5
56661,2018_01,69.3
56661,2018_02,81.4
56661,2018_03,99.4
56661,2018_04,108.4
56661,2018_05,114.7
56661,2018_06,126.7
56661,2018_07,79.7
56661,2018_08,99.9
56661,2018_09,23.8
56661,2018_10,46.1
56661,2018_11,60.6
56661,2018_12,68.0
56661,2019_01,60.5
56661,2019_02,56.0
56661,2019_03,76.7
56661,2019_04,88.8
56661,2019_05,132.2
56661,2019_06,87.2
56661,2019_07,102.4
56661,2019_08,98.5
56661,2019_09,65.4
56661,2019_10,67.0
56661,2019_11,36.0
56661,2019_12,37.0
56661,2020_01,19.0
56661,2020_02,5.6
56661,2020_06,0.0
56661,2020_07,0.2
56661,2020_08,1.3
56661,2020_09,0.5
56661,2020_10,0.0
56661,2020_11,2.1
56661,2020_12,1.2
56661,2021_01,7.2
56661,2021_02,34.2
56661,2021_03,61.8
56661,2021_04,93.9
56661,2021_05,91.2
56661,2021_06,88.3
56661,2021_07,68.8
56661,2021_08,80.0
56661,2021_09,57.3
56661,2021_10,60.1
56661,2021_11,61.0
56661,2021_12,69.6
56661,2022_01,64.1
56661,2022_02,57.1
56661,2022_03,87.6
56661,2022_04,111.6
56661,2022_05,140.8
56661,2022_06,106.8
56661,2022_07,127.1
56661,2022_08,95.2
56661,2022_09,30.5
56661,2022_10,64.0
56661,2022_11,91.5
56661,2022_12,58.2
56661,2023_01,80.4
56661,2023_02,88.7
56661,2023_03,107.7
56661,2023_04,87.3
56661,2023_05,69.5
56661,2023_06,125.7
56661,2023_07,130.0
56661,2023_08,98.9
56661,2023_09,66.2
56661,2023_10,80.2
56661,2023_11,67.7
56661,2023_12,49.1
56661,2024_01,65.6
56661,2024_02,86.2
56661,2024_03,80.5
56661,2024_04,116.3
56661,2024_05,119.1
56661,2024_06,100.7
56661,2024_07,78.8
56661,2024_08,54.8
56661,2024_09,50.4
56661,2024_10,55.3
56661,2024_11,74.1
56661,2024_12,69.1
56661,2025_01,79.7
56661,2025_02,90.3
56661,2025_03,95.0
56661,2025_04,96.3
56661,2025_05,103.3
56661,2025_06,115.2
56661,2025_07,130.2
56661,2025_08,67.9
56661,2025_09,52.7
56661,2025_10,55.0
56661,2025_11,103.9
56661,2025_12,50.7
56661,2026_01,72.9
56661,2026_02,76.4
56661,2026_03,129.6
56673,2007_12,18.1
56673,2008_01,21.8
56673,2008_02,24.0
56673,2008_03,29.2
56673,2008_04,30.3
56673,2008_05,31.0
56673,2008_06,33.2
56673,2008_07,22.8
56673,2008_08,12.1
56673,2008_09,12.1
56673,2008_10,26.7
56673,2008_11,27.1
56673,2008_12,34.6
56673,2009_01,21.5
56673,2009_02,24.7
56673,2009_03,24.8
56673,2009_04,27.2
56673,2009_05,19.7
56673,2009_06,21.6
56673,2009_07,17.6
56673,2009_08,18.9
56673,2009_09,16.2
56673,2009_10,24.9
56673,2009_11,24.0
56673,2009_12,22.7
56673,2010_01,18.9
56673,2010_02,17.6
56673,2010_03,25.5
56673,2010_04,26.9
56673,2010_05,22.3
56673,2010_06,25.2
56673,2010_07,17.7
56673,2010_08,15.8
56673,2010_09,15.3
56673,2010_10,17.1
56673,2010_11,26.8
56673,2010_12,24.8
56673,2011_01,15.0
56673,2011_02,20.4
56673,2011_03,19.6
56673,2011_04,23.1
56673,2011_05,22.6
56673,2011_06,25.3
56673,2011_07,15.2
56673,2011_08,14.2
56673,2011_09,12.6
56673,2011_10,19.2
56673,2011_11,21.0
56673,2011_12,17.6
56673,2012_01,21.2
56673,2012_02,19.8
56673,2012_03,23.8
56673,2012_04,21.9
56673,2012_05,20.3
56673,2012_06,19.3
56673,2012_07,15.2
56673,2012_08,13.3
56673,2012_09,15.9
56673,2012_10,19.4
56673,2012_11,19.4
56673,2012_12,22.8
56673,2013_01,23.0
56673,2013_02,5.7
56673,2013_03,24.7
56673,2013_04,25.6
56673,2013_05,30.0
56673,2013_06,28.2
56673,2013_07,21.8
56673,2013_08,18.6
56673,2013_09,20.6
56673,2013_10,29.4
56673,2013_11,27.2
56673,2013_12,29.3
56673,2014_01,34.3
56673,2014_02,23.2
56673,2014_03,32.9
56673,2014_04,33.3
56673,2014_05,25.4
56673,2014_06,30.8
56673,2014_07,19.4
56673,2014_08,21.7
56673,2014_09,20.8
56673,2014_10,25.6
56673,2014_11,29.8
56673,2014_12,22.6
56673,2015_01,24.3
56673,2015_02,25.5
56673,2015_03,20.9
56673,2015_04,29.0
56673,2015_05,22.1
56673,2015_06,23.1
56673,2015_07,24.8
56673,2015_08,18.7
56673,2015_09,24.9
56673,2015_10,19.2
56673,2015_11,27.1
56673,2015_12,28.3
56673,2016_01,23.7
56673,2016_02,25.8
56673,2016_03,21.9
56673,2016_04,19.1
56673,2016_05,16.3
56673,2016_06,21.6
56673,2016_07,27.9
56673,2016_08,18.2
56673,2016_09,24.1
56673,2016_10,32.5
56673,2016_11,27.6
56673,2016_12,27.6
56673,2017_01,23.7
56673,2017_02,26.0
56673,2017_03,28.5
56673,2017_04,28.7
56673,2017_05,24.8
56673,2017_06,19.6
56673,2017_07,17.6
56673,2017_08,14.4
56673,2017_09,18.9
56673,2017_10,22.8
56673,2017_11,22.7
56673,2017_12,19.6
56673,2018_01,15.6
56673,2018_02,15.8
56673,2018_03,17.1
56673,2018_04,18.3
56673,2018_05,18.0
56673,2018_06,18.7
56673,2018_07,10.9
56673,2018_08,13.9
56673,2018_09,10.1
56673,2018_10,13.0
56673,2018_11,14.5
56673,2018_12,14.8
56673,2019_01,24.2
56673,2019_02,25.7
56673,2019_03,22.9
56673,2019_04,27.6
56673,2019_05,26.1
56673,2019_06,21.4
56673,2019_07,21.4
56673,2019_08,20.6
56673,2019_09,20.7
56673,2019_10,22.9
56673,2019_11,22.0
56673,2019_12,21.9
56673,2020_01,21.6
56673,2020_02,22.4
56673,2020_03,20.8
56673,2020_04,21.7
56673,2020_05,21.9
56673,2020_06,23.8
56673,2020_07,18.9
56673,2020_08,17.4
56673,2020_09,14.6
56673,2020_10,19.9
56673,2020_11,20.9
56673,2020_12,21.5
56673,2021_01,20.0
56673,2021_02,17.7
56673,2021_03,27.4
56673,2021_04,24.5
56673,2021_05,23.8
56673,2021_06,18.5
56673,2021_07,13.7
56673,2021_08,17.9
56673,2021_09,17.6
56673,2021_10,21.2
56673,2021_11,21.4
56673,2021_12,23.5
56673,2022_01,20.0
56673,2022_02,22.0
56673,2022_03,25.5
56673,2022_04,28.2
56673,2022_05,28.3
56673,2022_06,22.9
56673,2022_07,19.9
56673,2022_08,14.3
56673,2022_09,13.6
56673,2022_10,17.2
56673,2022_11,21.5
56673,2022_12,19.6
56673,2023_01,22.9
56673,2023_02,22.4
56673,2023_03,16.7
56673,2023_04,16.5
56673,2023_05,14.6
56673,2023_06,7.9
56673,2023_12,14.6
56673,2024_01,13.1
56673,2024_02,19.0
56673,2024_03,14.0
56673,2024_04,13.3
56673,2024_05,12.2
56673,2024_06,11.7
56673,2024_07,10.5
56673,2024_08,10.9
56673,2024_09,9.0
56673,2024_10,15.1
56673,2024_11,1.1
56673,2024_12,8.9
56823,2008_11,6.0
56823,2008_12,53.9
56823,2009_01,60.1
56823,2009_02,67.2
56823,2009_03,77.5
56823,2009_04,86.9
56823,2009_05,44.4
56823,2009_06,61.5
56823,2009_07,45.1
56823,2009_08,51.7
56823,2009_09,40.6
56823,2009_10,60.6
56823,2009_11,44.9
56823,2009_12,44.0
56823,2010_01,38.0
56823,2010_02,47.6
56823,2010_03,72.7
56823,2010_04,58.2
56823,2010_05,50.0
56823,2010_06,55.8
56823,2010_07,37.1
56823,2010_08,42.8
56823,2010_09,35.5
56823,2010_10,49.1
56823,2010_11,74.9
56823,2010_12,43.2
56823,2011_01,34.1
56823,2011_02,44.3
56823,2011_03,35.2
56823,2011_04,31.6
56823,2011_05,52.4
56823,2011_06,51.9
56823,2011_07,44.5
56823,2011_08,48.0
56823,2011_09,37.0
56823,2011_10,36.9
56823,2011_11,30.6
56823,2011_12,39.8
56823,2012_01,42.5
56823,2012_02,38.3
56823,2012_03,43.4
56823,2012_04,48.6
56823,2012_05,56.3
56823,2012_06,48.7
56823,2012_07,43.1
56823,2012_08,39.2
56823,2012_09,48.1
56823,2012_10,57.8
56823,2012_11,64.6
56823,2012_12,64.4
56823,2013_01,45.9
56823,2013_02,65.1
56823,2013_03,63.0
56823,2013_04,64.7
56823,2013_05,77.5
56823,2013_06,60.4
56823,2013_07,40.5
56823,2013_08,36.6
56823,2013_09,35.9
56823,2013_10,59.6
56823,2013_11,61.5
56823,2013_12,50.6
56823,2014_01,80.1
56823,2014_02,51.6
56823,2014_03,66.9
56823,2014_04,76.0
56823,2014_05,61.5
56823,2014_06,76.2
56823,2014_07,43.8
56823,2014_08,42.9
56823,2014_09,35.7
56823,2014_10,55.9
56823,2014_11,68.3
56823,2014_12,45.8
56823,2015_01,48.6
56823,2015_02,55.2
56823,2015_03,39.8
56823,2015_04,62.5
56823,2015_05,57.4
56823,2015_06,43.3
56823,2015_07,52.9
56823,2015_08,44.0
56823,2015_09,42.8
56823,2015_10,45.2
56823,2015_11,54.7
56823,2015_12,58.7
56823,2016_01,53.5
56823,2016_02,60.6
56823,2016_03,60.1
56823,2016_04,46.1
56823,2016_05,55.0
56823,2016_06,37.6
56823,2016_07,60.8
56823,2016_08,41.1
56823,2016_09,42.8
56823,2016_10,70.3
56823,2016_11,48.4
56823,2016_12,50.7
56823,2017_01,53.1
56823,2017_02,58.2
56823,2017_03,63.7
56823,2017_04,64.4
56823,2017_05,55.6
56823,2017_06,43.9
56823,2017_07,39.4
56823,2017_08,32.3
56823,2017_09,42.4
56823,2017_10,51.0
56823,2017_11,50.9
56823,2017_12,43.9
56823,2018_01,42.9
56823,2018_02,43.4
56823,2018_03,46.8
56823,2018_04,50.1
56823,2018_05,49.4
56823,2018_06,51.2
56823,2018_07,29.9
56823,2018_08,38.2
56823,2018_09,27.6
56823,2018_10,35.6
56823,2018_11,39.8
56823,2018_12,40.6
56823,2019_01,55.4
56823,2019_02,58.8
56823,2019_03,52.5
56823,2019_04,63.2
56823,2019_05,59.7
56823,2019_06,48.9
56823,2019_07,49.0
56823,2019_08,47.1
56823,2019_09,47.5
56823,2019_10,52.5
56823,2019_11,50.4
56823,2019_12,50.2
56823,2020_01,50.3
56823,2020_02,52.1
56823,2020_03,48.5
56823,2020_04,50.5
56823,2020_05,50.9
56823,2020_06,55.4
56823,2020_07,44.1
56823,2020_08,40.5
56823,2020_09,34.0
56823,2020_10,46.4
56823,2020_11,48.7
56823,2020_12,50.2
56823,2021_01,42.6
56823,2021_02,37.5
56823,2021_03,58.2
56823,2021_04,52.1
56823,2021_05,50.7
56823,2021_06,39.3
56823,2021_07,29.1
56823,2021_08,38.1
56823,2021_09,37.3
56823,2021_10,45.0
56823,2021_11,45.4
56823,2021_12,49.9
56823,2022_01,36.1
56823,2022_02,39.7
56823,2022_03,46.0
56823,2022_04,51.0
56823,2022_05,51.2
56823,2022_06,41.3
56823,2022_07,36.0
56823,2022_08,25.8
56823,2022_09,24.6
56823,2022_10,31.1
56823,2022_11,38.9
56823,2022_12,35.4
56823,2023_01,45.2
56823,2023_02,37.8
56823,2023_03,41.0
56823,2023_04,42.1
56823,2023_05,39.1
56823,2023_06,36.5
56823,2023_07,43.8
56823,2023_08,39.8
56823,2023_09,42.9
56823,2023_10,38.1
56823,2023_11,32.2
56823,2023_12,43.6
56823,2024_01,43.7
56823,2024_02,62.9
56823,2024_03,50.5
56823,2024_04,14.6
56823,2024_05,31.5
56823,2024_06,30.3
56823,2024_07,33.1
56823,2024_08,30.5
56823,2024_09,23.7
56823,2024_10,46.8
56823,2024_11,40.5
56823,2024_12,37.2
57659,2021_08,61.2
57659,2021_09,60.2
57659,2021_10,34.3
57659,2021_11,26.7
57659,2021_12,19.2
57659,2022_01,24.5
57659,2022_02,29.0
57659,2022_03,42.8
57659,2022_04,39.3
57659,2022_05,48.7
57659,2022_06,52.5
57659,2022_07,51.2
57659,2022_08,40.4
57659,2022_09,41.1
57659,2022_10,35.1
57659,2022_11,19.3
57659,2022_12,14.1
57659,2023_01,24.5
57659,2023_02,26.6
57659,2023_03,30.1
57659,2023_04,29.2
57659,2023_05,39.0
57659,2023_06,43.7
57659,2023_07,51.8
57659,2023_08,51.6
57659,2023_09,43.4
57659,2023_10,35.3
57659,2023_11,14.1
57659,2023_12,25.5
57659,2024_01,21.1
57659,2024_02,30.6
57659,2024_03,26.5
57659,2024_04,30.7
57659,2024_05,32.4
57659,2024_06,43.2
57659,2024_07,42.2
57659,2024_08,42.1
57659,2024_09,35.4
57659,2024_10,31.9
57659,2024_11,23.1
57659,2024_12,12.6
57659,2025_01,14.8
57659,2025_02,19.1
57659,2025_03,24.0
57659,2025_04,34.1
57659,2025_05,39.8
57659,2025_06,46.4
57659,2025_07,35.6
57659,2025_08,47.5
57659,2025_09,39.5
57659,2025_10,36.0
57659,2025_11,24.4
57659,2025_12,18.0
57659,2026_01,15.7
57659,2026_02,19.1
57659,2026_03,29.5
57699,2012_01,4.1
57699,2012_02,4.2
57699,2012_03,5.6
57699,2012_04,8.7
57699,2012_05,8.6
57699,2012_06,9.6
57699,2012_07,8.2
57699,2012_08,8.7
57699,2012_09,7.6
57699,2012_10,6.3
57699,2012_11,5.9
57699,2012_12,9.9
57699,2013_01,4.3
57699,2013_02,6.1
57699,2013_03,8.2
57699,2013_04,7.0
57699,2013_05,8.2
57699,2013_06,8.1
57699,2013_07,8.4
57699,2013_08,8.5
57699,2013_09,7.2
57699,2013_10,6.5
57699,2013_11,4.3
57699,2013_12,4.0
57699,2014_01,5.0
57699,2014_02,2.7
57699,2014_03,6.5
57699,2014_04,7.6
57699,2014_05,8.2
57699,2014_06,8.1
57699,2014_07,9.1
57699,2014_08,9.2
57699,2014_09,7.2
57699,2014_10,7.5
57699,2014_11,5.1
57699,2014_12,2.9
57699,2015_01,4.1
57699,2015_02,4.8
57699,2015_03,5.6
57699,2015_04,6.3
57699,2015_05,5.9
57699,2015_06,8.3
57699,2015_07,9.3
57699,2015_08,8.5
57699,2015_09,7.6
57699,2015_10,6.3
57699,2015_11,3.0
57699,2015_12,3.8
57699,2016_01,4.0
57699,2016_02,5.1
57699,2016_03,4.9
57699,2016_04,4.8
57699,2016_05,3.9
57699,2016_06,5.9
57699,2016_07,6.9
57699,2016_08,5.9
57699,2016_09,6.0
57699,2016_10,6.0
57699,2016_11,3.9
57699,2016_12,2.9
57699,2017_01,4.6
57699,2017_02,6.5
57699,2017_03,8.0
57699,2017_04,8.3
57699,2017_05,8.8
57699,2017_06,8.7
57699,2017_07,8.8
57699,2017_08,7.9
57699,2017_09,6.8
57699,2017_10,7.2
57699,2017_11,5.5
57699,2017_12,4.4
57699,2018_01,5.9
57699,2018_02,6.2
57699,2018_03,7.3
57699,2018_04,7.4
57699,2018_05,7.2
57699,2018_06,8.4
57699,2018_07,7.9
57699,2018_08,7.6
57699,2018_09,6.0
57699,2018_10,4.9
57699,2018_11,5.5
57699,2018_12,4.1
57699,2019_01,4.4
57699,2019_02,4.9
57699,2019_03,5.3
57699,2019_04,8.1
57699,2019_05,7.3
57699,2019_06,8.9
57699,2019_07,9.0
57699,2019_08,8.4
57699,2019_09,6.3
57699,2019_10,5.6
57699,2019_11,4.4
57699,2019_12,4.8
57699,2020_01,4.0
57699,2020_02,5.0
57699,2020_03,5.0
57699,2020_04,6.6
57699,2020_05,8.4
57699,2020_06,9.3
57699,2020_07,9.7
57699,2020_08,8.6
57699,2020_09,7.1
57699,2020_10,5.7
57699,2020_11,4.8
57699,2020_12,4.3
57699,2021_01,4.3
57699,2021_02,4.4
57699,2021_03,6.0
57699,2021_04,5.5
57699,2021_05,7.3
57699,2021_06,8.6
57699,2021_07,8.5
57699,2021_08,7.8
57699,2021_09,7.9
57699,2021_10,6.1
57699,2021_11,4.9
57699,2021_12,4.0
57699,2022_01,5.4
57699,2022_02,6.4
57699,2022_03,7.0
57699,2022_04,7.5
57699,2022_05,8.5
57699,2022_06,9.9
57699,2022_07,10.0
57699,2022_08,8.3
57699,2022_09,8.6
57699,2022_10,6.5
57699,2022_11,4.3
57699,2022_12,3.7
57699,2023_01,4.7
57699,2023_02,5.2
57699,2023_03,4.7
57699,2023_04,5.9
57699,2023_05,7.1
57699,2023_06,8.6
57699,2023_07,9.2
57699,2023_08,9.0
57699,2023_09,7.7
57699,2023_10,5.6
57699,2023_11,4.1
57699,2023_12,5.3
57699,2024_01,1.1
57699,2024_02,5.3
57699,2024_03,6.2
57699,2024_04,6.1
57699,2024_05,6.6
57699,2024_06,9.3
57699,2024_07,8.4
57699,2024_08,8.8
57699,2024_09,8.1
57699,2024_10,7.6
57699,2024_11,5.8
57699,2024_12,3.7
57752,2013_01,46.8
57752,2013_02,59.2
